rank,codepoint_hex,char_display,count,fraction_of_total,unicode_major_category,unicode_bucket,unicode_name
946,U+25AA,▪,53,7.02901817e-08,So,punct_or_symbol,BLACK SMALL SQUARE
947,U+4E0A,上,53,7.02901817e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E0A
948,U+1F496,💖,53,7.02901817e-08,So,punct_or_symbol,SPARKLING HEART
949,U+094B,ो,52,6.89639518e-08,Mc,other,DEVANAGARI VOWEL SIGN O
950,U+09B2,ল,52,6.89639518e-08,Lo,letter,BENGALI LETTER LA
951,U+09C1,ু,52,6.89639518e-08,Mn,other,BENGALI VOWEL SIGN U
952,U+1E6C,Ṭ,52,6.89639518e-08,Lu,letter,LATIN CAPITAL LETTER T WITH DOT BELOW
953,U+3093,ん,52,6.89639518e-08,Lo,letter,HIRAGANA LETTER N
954,U+5B97,宗,52,6.89639518e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5B97
955,U+660E,明,52,6.89639518e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-660E
956,U+1090D,𐤍,52,6.89639518e-08,Lo,letter,PHOENICIAN LETTER NUN
957,U+0268,ɨ,51,6.76377220e-08,Ll,letter,LATIN SMALL LETTER I WITH STROKE
958,U+04D8,Ә,51,6.76377220e-08,Lu,letter,CYRILLIC CAPITAL LETTER SCHWA
959,U+0715,ܕ,51,6.76377220e-08,Lo,letter,SYRIAC LETTER DALATH
960,U+0923,ण,51,6.76377220e-08,Lo,letter,DEVANAGARI LETTER NNA
961,U+09B8,স,51,6.76377220e-08,Lo,letter,BENGALI LETTER SA
962,U+1585,ᖅ,51,6.76377220e-08,Lo,letter,CANADIAN SYLLABICS Q
963,U+1E6F,ṯ,51,6.76377220e-08,Ll,letter,LATIN SMALL LETTER T WITH LINE BELOW
964,U+516B,八,51,6.76377220e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-516B
965,U+B85C,로,51,6.76377220e-08,Lo,letter,HANGUL SYLLABLE RO
966,U+1F338,🌸,51,6.76377220e-08,So,punct_or_symbol,CHERRY BLOSSOM
967,U+01EB,ǫ,50,6.63114921e-08,Ll,letter,LATIN SMALL LETTER O WITH OGONEK
968,U+0289,ʉ,50,6.63114921e-08,Ll,letter,LATIN SMALL LETTER U BAR
969,U+02C1,ˁ,50,6.63114921e-08,Lm,letter,MODIFIER LETTER REVERSED GLOTTAL STOP
970,U+30B5,サ,50,6.63114921e-08,Lo,letter,KATAKANA LETTER SA
971,U+4E8B,事,50,6.63114921e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E8B
972,U+6B63,正,50,6.63114921e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6B63
973,U+D2B8,트,50,6.63114921e-08,Lo,letter,HANGUL SYLLABLE TEU
974,U+D558,하,50,6.63114921e-08,Lo,letter,HANGUL SYLLABLE HA
975,U+1F1F9,🇹,50,6.63114921e-08,So,punct_or_symbol,REGIONAL INDICATOR SYMBOL LETTER T
976,U+1F64B,🙋,50,6.63114921e-08,So,punct_or_symbol,HAPPY PERSON RAISING ONE HAND
977,U+00D4,Ô,49,6.49852623e-08,Lu,letter,LATIN CAPITAL LETTER O WITH CIRCUMFLEX
978,U+01E7,ǧ,49,6.49852623e-08,Ll,letter,LATIN SMALL LETTER G WITH CARON
979,U+0252,ɒ,49,6.49852623e-08,Ll,letter,LATIN SMALL LETTER TURNED ALPHA
980,U+0282,ʂ,49,6.49852623e-08,Ll,letter,LATIN SMALL LETTER S WITH HOOK
981,U+0321,̡,49,6.49852623e-08,Mn,other,COMBINING PALATALIZED HOOK BELOW
982,U+0454,є,49,6.49852623e-08,Ll,letter,CYRILLIC SMALL LETTER UKRAINIAN IE
983,U+0902,ं,49,6.49852623e-08,Mn,other,DEVANAGARI SIGN ANUSVARA
984,U+0995,ক,49,6.49852623e-08,Lo,letter,BENGALI LETTER KA
985,U+1F74,ὴ,49,6.49852623e-08,Ll,letter,GREEK SMALL LETTER ETA WITH VARIA
986,U+30E0,ム,49,6.49852623e-08,Lo,letter,KATAKANA LETTER MU
987,U+5F8C,後,49,6.49852623e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5F8C
988,U+6C5F,江,49,6.49852623e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6C5F
989,U+D654,화,49,6.49852623e-08,Lo,letter,HANGUL SYLLABLE HWA
990,U+1F447,👇,49,6.49852623e-08,So,punct_or_symbol,WHITE DOWN POINTING BACKHAND INDEX
991,U+00BF,¿,48,6.36590325e-08,Po,punct_or_symbol,INVERTED QUESTION MARK
992,U+00C8,È,48,6.36590325e-08,Lu,letter,LATIN CAPITAL LETTER E WITH GRAVE
993,U+054E,Վ,48,6.36590325e-08,Lu,letter,ARMENIAN CAPITAL LETTER VEW
994,U+06C0,ۀ,48,6.36590325e-08,Lo,letter,ARABIC LETTER HEH WITH YEH ABOVE
995,U+0BAE,ம,48,6.36590325e-08,Lo,letter,TAMIL LETTER MA
996,U+1F70,ὰ,48,6.36590325e-08,Ll,letter,GREEK SMALL LETTER ALPHA WITH VARIA
997,U+2588,█,48,6.36590325e-08,So,punct_or_symbol,FULL BLOCK
998,U+306A,な,48,6.36590325e-08,Lo,letter,HIRAGANA LETTER NA
999,U+30C7,デ,48,6.36590325e-08,Lo,letter,KATAKANA LETTER DE
1000,U+30CB,ニ,48,6.36590325e-08,Lo,letter,KATAKANA LETTER NI
1001,U+5143,元,48,6.36590325e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5143
1002,U+671D,朝,48,6.36590325e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-671D
1003,U+6751,村,48,6.36590325e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6751
1004,U+1F1F7,🇷,48,6.36590325e-08,So,punct_or_symbol,REGIONAL INDICATOR SYMBOL LETTER R
1005,U+0126,Ħ,47,6.23328026e-08,Lu,letter,LATIN CAPITAL LETTER H WITH STROKE
1006,U+0384,΄,47,6.23328026e-08,Sk,punct_or_symbol,GREEK TONOS
1007,U+06C6,ۆ,47,6.23328026e-08,Lo,letter,ARABIC LETTER OE
1008,U+072C,ܬ,47,6.23328026e-08,Lo,letter,SYRIAC LETTER TAW
1009,U+0E38,ุ,47,6.23328026e-08,Mn,other,THAI CHARACTER SARA U
1010,U+30AA,オ,47,6.23328026e-08,Lo,letter,KATAKANA LETTER O
1011,U+30D6,ブ,47,6.23328026e-08,Lo,letter,KATAKANA LETTER BU
1012,U+5229,利,47,6.23328026e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5229
1013,U+5341,十,47,6.23328026e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5341
1014,U+5973,女,47,6.23328026e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5973
1015,U+6E05,清,47,6.23328026e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6E05
1016,U+81EA,自,47,6.23328026e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-81EA
1017,U+83EF,華,47,6.23328026e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-83EF
1018,U+B098,나,47,6.23328026e-08,Lo,letter,HANGUL SYLLABLE NA
1019,U+1F601,😁,47,6.23328026e-08,So,punct_or_symbol,GRINNING FACE WITH SMILING EYES
1020,U+09A6,দ,46,6.10065728e-08,Lo,letter,BENGALI LETTER DA
1021,U+0AC0,ી,46,6.10065728e-08,Mc,other,GUJARATI VOWEL SIGN II
1022,U+0BA4,த,46,6.10065728e-08,Lo,letter,TAMIL LETTER TA
1023,U+102C,ာ,46,6.10065728e-08,Mc,other,MYANMAR VOWEL SIGN AA
1024,U+122D,ር,46,6.10065728e-08,Lo,letter,ETHIOPIC SYLLABLE RE
1025,U+1E53,ṓ,46,6.10065728e-08,Ll,letter,LATIN SMALL LETTER O WITH MACRON AND ACUTE
1026,U+1EEF,ữ,46,6.10065728e-08,Ll,letter,LATIN SMALL LETTER U WITH HORN AND TILDE
1027,U+2030,‰,46,6.10065728e-08,Po,punct_or_symbol,PER MILLE SIGN
1028,U+2666,♦,46,6.10065728e-08,So,punct_or_symbol,BLACK DIAMOND SUIT
1029,U+5BFA,寺,46,6.10065728e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5BFA
1030,U+C0C1,상,46,6.10065728e-08,Lo,letter,HANGUL SYLLABLE SANG
1031,U+0308,̈,45,5.96803429e-08,Mn,other,COMBINING DIAERESIS
1032,U+04AE,Ү,45,5.96803429e-08,Lu,letter,CYRILLIC CAPITAL LETTER STRAIGHT U
1033,U+0927,ध,45,5.96803429e-08,Lo,letter,DEVANAGARI LETTER DHA
1034,U+0E25,ล,45,5.96803429e-08,Lo,letter,THAI CHARACTER LO LING
1035,U+2705,✅,45,5.96803429e-08,So,punct_or_symbol,WHITE HEAVY CHECK MARK
1036,U+2728,✨,45,5.96803429e-08,So,punct_or_symbol,SPARKLES
1037,U+2B05,⬅,45,5.96803429e-08,So,punct_or_symbol,LEFTWARDS BLACK ARROW
1038,U+30C1,チ,45,5.96803429e-08,Lo,letter,KATAKANA LETTER TI
1039,U+4EE3,代,45,5.96803429e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4EE3
1040,U+5EFA,建,45,5.96803429e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5EFA
1041,U+884C,行,45,5.96803429e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-884C
1042,U+968A,隊,45,5.96803429e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-968A
1043,U+ACE0,고,45,5.96803429e-08,Lo,letter,HANGUL SYLLABLE GO
1044,U+B3C4,도,45,5.96803429e-08,Lo,letter,HANGUL SYLLABLE DO
1045,U+BC15,박,45,5.96803429e-08,Lo,letter,HANGUL SYLLABLE BAG
1046,U+0272,ɲ,44,5.83541131e-08,Ll,letter,LATIN SMALL LETTER N WITH LEFT HOOK
1047,U+02BD,ʽ,44,5.83541131e-08,Lm,letter,MODIFIER LETTER REVERSED COMMA
1048,U+07A6,ަ,44,5.83541131e-08,Mn,other,THAANA ABAFILI
1049,U+092D,भ,44,5.83541131e-08,Lo,letter,DEVANAGARI LETTER BHA
1050,U+1F31,ἱ,44,5.83541131e-08,Ll,letter,GREEK SMALL LETTER IOTA WITH DASIA
1051,U+304D,き,44,5.83541131e-08,Lo,letter,HIRAGANA LETTER KI
1052,U+30DF,ミ,44,5.83541131e-08,Lo,letter,KATAKANA LETTER MI
1053,U+4EAC,京,44,5.83541131e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4EAC
1054,U+5C14,尔,44,5.83541131e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5C14
1055,U+6559,教,44,5.83541131e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6559
1056,U+6C0F,氏,44,5.83541131e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6C0F
1057,U+0115,ĕ,43,5.70278832e-08,Ll,letter,LATIN SMALL LETTER E WITH BREVE
1058,U+026C,ɬ,43,5.70278832e-08,Ll,letter,LATIN SMALL LETTER L WITH BELT
1059,U+04E7,ӧ,43,5.70278832e-08,Ll,letter,CYRILLIC SMALL LETTER O WITH DIAERESIS
1060,U+06AD,ڭ,43,5.70278832e-08,Lo,letter,ARABIC LETTER NG
1061,U+0721,ܡ,43,5.70278832e-08,Lo,letter,SYRIAC LETTER MIM
1062,U+09C0,ী,43,5.70278832e-08,Mc,other,BENGALI VOWEL SIGN II
1063,U+0DCA,්,43,5.70278832e-08,Mn,other,SINHALA SIGN AL-LAKUNA
1064,U+0E1E,พ,43,5.70278832e-08,Lo,letter,THAI CHARACTER PHO PHAN
1065,U+12A0,አ,43,5.70278832e-08,Lo,letter,ETHIOPIC SYLLABLE GLOTTAL A
1066,U+23EC,⏬,43,5.70278832e-08,So,punct_or_symbol,BLACK DOWN-POINTING DOUBLE TRIANGLE
1067,U+30E3,ャ,43,5.70278832e-08,Lo,letter,KATAKANA LETTER SMALL YA
1068,U+5171,共,43,5.70278832e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5171
1069,U+539F,原,43,5.70278832e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-539F
1070,U+53F0,台,43,5.70278832e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-53F0
1071,U+5409,吉,43,5.70278832e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5409
1072,U+65AF,斯,43,5.70278832e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-65AF
1073,U+6C34,水,43,5.70278832e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6C34
1074,U+7586,疆,43,5.70278832e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7586
1075,U+C18C,소,43,5.70278832e-08,Lo,letter,HANGUL SYLLABLE SO
1076,U+C5F0,연,43,5.70278832e-08,Lo,letter,HANGUL SYLLABLE YEON
1077,U+012A,Ī,42,5.57016534e-08,Lu,letter,LATIN CAPITAL LETTER I WITH MACRON
1078,U+02B9,ʹ,42,5.57016534e-08,Lm,letter,MODIFIER LETTER PRIME
1079,U+05B2,ֲ,42,5.57016534e-08,Mn,other,HEBREW POINT HATAF PATAH
1080,U+06CD,ۍ,42,5.57016534e-08,Lo,letter,ARABIC LETTER YEH WITH TAIL
1081,U+099C,জ,42,5.57016534e-08,Lo,letter,BENGALI LETTER JA
1082,U+09C7,ে,42,5.57016534e-08,Mc,other,BENGALI VOWEL SIGN E
1083,U+0BAA,ப,42,5.57016534e-08,Lo,letter,TAMIL LETTER PA
1084,U+1466,ᑦ,42,5.57016534e-08,Lo,letter,CANADIAN SYLLABICS T
1085,U+179F,ស,42,5.57016534e-08,Lo,letter,KHMER LETTER SA
1086,U+1F0C,Ἄ,42,5.57016534e-08,Lu,letter,GREEK CAPITAL LETTER ALPHA WITH PSILI AND OXIA
1087,U+1FB6,ᾶ,42,5.57016534e-08,Ll,letter,GREEK SMALL LETTER ALPHA WITH PERISPOMENI
1088,U+2299,⊙,42,5.57016534e-08,Sm,punct_or_symbol,CIRCLED DOT OPERATOR
1089,U+25CB,○,42,5.57016534e-08,So,punct_or_symbol,WHITE CIRCLE
1090,U+30A8,エ,42,5.57016534e-08,Lo,letter,KATAKANA LETTER E
1091,U+653F,政,42,5.57016534e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-653F
1092,U+65B9,方,42,5.57016534e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-65B9
1093,U+6C99,沙,42,5.57016534e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6C99
1094,U+7F8E,美,42,5.57016534e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7F8E
1095,U+D604,현,42,5.57016534e-08,Lo,letter,HANGUL SYLLABLE HYEON
1096,U+057B,ջ,41,5.43754236e-08,Ll,letter,ARMENIAN SMALL LETTER JHEH
1097,U+05E5,ץ,41,5.43754236e-08,Lo,letter,HEBREW LETTER FINAL TSADI
1098,U+0671,ٱ,41,5.43754236e-08,Lo,letter,ARABIC LETTER ALEF WASLA
1099,U+0937,ष,41,5.43754236e-08,Lo,letter,DEVANAGARI LETTER SSA
1100,U+0E15,ต,41,5.43754236e-08,Lo,letter,THAI CHARACTER TO TAO
1101,U+1019,မ,41,5.43754236e-08,Lo,letter,MYANMAR LETTER MA
1102,U+1275,ት,41,5.43754236e-08,Lo,letter,ETHIOPIC SYLLABLE TE
1103,U+1798,ម,41,5.43754236e-08,Lo,letter,KHMER LETTER MO
1104,U+1EBD,ẽ,41,5.43754236e-08,Ll,letter,LATIN SMALL LETTER E WITH TILDE
1105,U+3068,と,41,5.43754236e-08,Lo,letter,HIRAGANA LETTER TO
1106,U+6709,有,41,5.43754236e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-6709
1107,U+771F,真,41,5.43754236e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-771F
1108,U+BBF8,미,41,5.43754236e-08,Lo,letter,HANGUL SYLLABLE MI
1109,U+1090A,𐤊,41,5.43754236e-08,Lo,letter,PHOENICIAN LETTER KAF
1110,U+03CA,ϊ,40,5.30491937e-08,Ll,letter,GREEK SMALL LETTER IOTA WITH DIALYTIKA
1111,U+042C,Ь,40,5.30491937e-08,Lu,letter,CYRILLIC CAPITAL LETTER SOFT SIGN
1112,U+0452,ђ,40,5.30491937e-08,Ll,letter,CYRILLIC SMALL LETTER DJE
1113,U+0698,ژ,40,5.30491937e-08,Lo,letter,ARABIC LETTER JEH
1114,U+0E4C,์,40,5.30491937e-08,Mn,other,THAI CHARACTER THANTHAKHAT
1115,U+1403,ᐃ,40,5.30491937e-08,Lo,letter,CANADIAN SYLLABICS I
1116,U+1EA5,ấ,40,5.30491937e-08,Ll,letter,LATIN SMALL LETTER A WITH CIRCUMFLEX AND ACUTE
1117,U+1EAD,ậ,40,5.30491937e-08,Ll,letter,LATIN SMALL LETTER A WITH CIRCUMFLEX AND DOT BELOW
1118,U+2640,♀,40,5.30491937e-08,So,punct_or_symbol,FEMALE SIGN
1119,U+2B50,⭐,40,5.30491937e-08,So,punct_or_symbol,WHITE MEDIUM STAR
1120,U+308B,る,40,5.30491937e-08,Lo,letter,HIRAGANA LETTER RU
1121,U+30C6,テ,40,5.30491937e-08,Lo,letter,KATAKANA LETTER TE
1122,U+4E0B,下,40,5.30491937e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E0B
1123,U+5E2B,師,40,5.30491937e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5E2B
1124,U+65CF,族,40,5.30491937e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-65CF
1125,U+661F,星,40,5.30491937e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-661F
1126,U+7F85,羅,40,5.30491937e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7F85
1127,U+91CC,里,40,5.30491937e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-91CC
1128,U+9580,門,40,5.30491937e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9580
1129,U+ACF5,공,40,5.30491937e-08,Lo,letter,HANGUL SYLLABLE GONG
1130,U+CD5C,최,40,5.30491937e-08,Lo,letter,HANGUL SYLLABLE COE
1131,U+0306,̆,39,5.17229639e-08,Mn,other,COMBINING BREVE
1132,U+039E,Ξ,39,5.17229639e-08,Lu,letter,GREEK CAPITAL LETTER XI
1133,U+0532,Բ,39,5.17229639e-08,Lu,letter,ARMENIAN CAPITAL LETTER BEN
1134,U+0535,Ե,39,5.17229639e-08,Lu,letter,ARMENIAN CAPITAL LETTER ECH
1135,U+07B0,ް,39,5.17229639e-08,Mn,other,THAANA SUKUN
1136,U+0E2A,ส,39,5.17229639e-08,Lo,letter,THAI CHARACTER SO SUA
1137,U+0E48,่,39,5.17229639e-08,Mn,other,THAI CHARACTER MAI EK
1138,U+120D,ል,39,5.17229639e-08,Lo,letter,ETHIOPIC SYLLABLE LE
1139,U+2514,└,39,5.17229639e-08,So,punct_or_symbol,BOX DRAWINGS LIGHT UP AND RIGHT
1140,U+5149,光,39,5.17229639e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5149
1141,U+7389,玉,39,5.17229639e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7389
1142,U+AD70,군,39,5.17229639e-08,Lo,letter,HANGUL SYLLABLE GUN
1143,U+C9C4,진,39,5.17229639e-08,Lo,letter,HANGUL SYLLABLE JIN
1144,U+FF5E,～,39,5.17229639e-08,Sm,punct_or_symbol,FULLWIDTH TILDE
1145,U+1F618,😘,39,5.17229639e-08,So,punct_or_symbol,FACE THROWING A KISS
1146,U+0123,ģ,38,5.03967340e-08,Ll,letter,LATIN SMALL LETTER G WITH CEDILLA
1147,U+0304,̄,38,5.03967340e-08,Mn,other,COMBINING MACRON
1148,U+0567,է,38,5.03967340e-08,Ll,letter,ARMENIAN SMALL LETTER EH
1149,U+06CE,ێ,38,5.03967340e-08,Lo,letter,ARABIC LETTER YEH WITH SMALL V
1150,U+0BC1,ு,38,5.03967340e-08,Mc,other,TAMIL VOWEL SIGN U
1151,U+0CCD,್,38,5.03967340e-08,Mn,other,KANNADA SIGN VIRAMA
1152,U+1E32,Ḳ,38,5.03967340e-08,Lu,letter,LATIN CAPITAL LETTER K WITH DOT BELOW
1153,U+20B9,₹,38,5.03967340e-08,Sc,punct_or_symbol,INDIAN RUPEE SIGN
1154,U+2202,∂,38,5.03967340e-08,Sm,punct_or_symbol,PARTIAL DIFFERENTIAL
1155,U+2225,∥,38,5.03967340e-08,Sm,punct_or_symbol,PARALLEL TO
1156,U+3066,て,38,5.03967340e-08,Lo,letter,HIRAGANA LETTER TE
1157,U+30AC,ガ,38,5.03967340e-08,Lo,letter,KATAKANA LETTER GA
1158,U+30BD,ソ,38,5.03967340e-08,Lo,letter,KATAKANA LETTER SO
1159,U+4E16,世,38,5.03967340e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E16
1160,U+4E5D,九,38,5.03967340e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E5D
1161,U+52D2,勒,38,5.03967340e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-52D2
1162,U+677E,松,38,5.03967340e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-677E
1163,U+8A9E,語,38,5.03967340e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-8A9E
1164,U+C601,영,38,5.03967340e-08,Lo,letter,HANGUL SYLLABLE YEONG
1165,U+C624,오,38,5.03967340e-08,Lo,letter,HANGUL SYLLABLE O
1166,U+FF08,（,38,5.03967340e-08,Ps,punct_or_symbol,FULLWIDTH LEFT PARENTHESIS
1167,U+015D,ŝ,37,4.90705042e-08,Ll,letter,LATIN SMALL LETTER S WITH CIRCUMFLEX
1168,U+021F,ȟ,37,4.90705042e-08,Ll,letter,LATIN SMALL LETTER H WITH CARON
1169,U+07AA,ު,37,4.90705042e-08,Mn,other,THAANA UBUFILI
1170,U+09B9,হ,37,4.90705042e-08,Lo,letter,BENGALI LETTER HA
1171,U+0DCF,ා,37,4.90705042e-08,Mc,other,SINHALA VOWEL SIGN AELA-PILLA
1172,U+0E30,ะ,37,4.90705042e-08,Lo,letter,THAI CHARACTER SARA A
1173,U+0E35,ี,37,4.90705042e-08,Mn,other,THAI CHARACTER SARA II
1174,U+0F7C,ོ,37,4.90705042e-08,Mn,other,TIBETAN VOWEL SIGN O
1175,U+1E21,ḡ,37,4.90705042e-08,Ll,letter,LATIN SMALL LETTER G WITH MACRON
1176,U+1E45,ṅ,37,4.90705042e-08,Ll,letter,LATIN SMALL LETTER N WITH DOT ABOVE
1177,U+1F21,ἡ,37,4.90705042e-08,Ll,letter,GREEK SMALL LETTER ETA WITH DASIA
1178,U+306B,に,37,4.90705042e-08,Lo,letter,HIRAGANA LETTER NI
1179,U+3082,も,37,4.90705042e-08,Lo,letter,HIRAGANA LETTER MO
1180,U+30C0,ダ,37,4.90705042e-08,Lo,letter,KATAKANA LETTER DA
1181,U+30D1,パ,37,4.90705042e-08,Lo,letter,KATAKANA LETTER PA
1182,U+30E5,ュ,37,4.90705042e-08,Lo,letter,KATAKANA LETTER SMALL YU
1183,U+4E8C,二,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-4E8C
1184,U+515A,党,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-515A
1185,U+56DB,四,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-56DB
1186,U+5E1D,帝,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5E1D
1187,U+682A,株,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-682A
1188,U+82F1,英,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-82F1
1189,U+8349,草,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-8349
1190,U+99AC,馬,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-99AC
1191,U+9EC4,黄,37,4.90705042e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9EC4
1192,U+B2F9,당,37,4.90705042e-08,Lo,letter,HANGUL SYLLABLE DANG
1193,U+C7AC,재,37,4.90705042e-08,Lo,letter,HANGUL SYLLABLE JAE
1194,U+D638,호,37,4.90705042e-08,Lo,letter,HANGUL SYLLABLE HO
1195,U+FF09,）,37,4.90705042e-08,Pe,punct_or_symbol,FULLWIDTH RIGHT PARENTHESIS
1196,U+10C45,𐱅,37,4.90705042e-08,Lo,letter,OLD TURKIC LETTER ORKHON AET
1197,U+1F604,😄,37,4.90705042e-08,So,punct_or_symbol,SMILING FACE WITH OPEN MOUTH AND SMILING EYES
1198,U+00D5,Õ,36,4.77442743e-08,Lu,letter,LATIN CAPITAL LETTER O WITH TILDE
1199,U+026F,ɯ,36,4.77442743e-08,Ll,letter,LATIN SMALL LETTER TURNED M
1200,U+028B,ʋ,36,4.77442743e-08,Ll,letter,LATIN SMALL LETTER V WITH HOOK
1201,U+028C,ʌ,36,4.77442743e-08,Ll,letter,LATIN SMALL LETTER TURNED V
1202,U+02D8,˘,36,4.77442743e-08,Sk,punct_or_symbol,BREVE
1203,U+064B,ً,36,4.77442743e-08,Mn,other,ARABIC FATHATAN
1204,U+0787,އ,36,4.77442743e-08,Lo,letter,THAANA LETTER ALIFU
1205,U+1004,င,36,4.77442743e-08,Lo,letter,MYANMAR LETTER NGA
1206,U+1038,း,36,4.77442743e-08,Mc,other,MYANMAR SIGN VISARGA
1207,U+1F51,ὑ,36,4.77442743e-08,Ll,letter,GREEK SMALL LETTER UPSILON WITH DASIA
1208,U+2223,∣,36,4.77442743e-08,Sm,punct_or_symbol,DIVIDES
1209,U+260E,☎,36,4.77442743e-08,So,punct_or_symbol,BLACK TELEPHONE
1210,U+307E,ま,36,4.77442743e-08,Lo,letter,HIRAGANA LETTER MA
1211,U+30CF,ハ,36,4.77442743e-08,Lo,letter,KATAKANA LETTER HA
1212,U+30E1,メ,36,4.77442743e-08,Lo,letter,KATAKANA LETTER ME
1213,U+5E74,年,36,4.77442743e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-5E74
1214,U+624B,手,36,4.77442743e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-624B
1215,U+66F8,書,36,4.77442743e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-66F8
1216,U+7687,皇,36,4.77442743e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7687
1217,U+7D93,經,36,4.77442743e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-7D93
1218,U+9662,院,36,4.77442743e-08,Lo,letter,CJK UNIFIED IDEOGRAPH-9662
1219,U+BCF4,보,36,4.77442743e-08,Lo,letter,HANGUL SYLLABLE BO
1220,U+C2E0,신,36,4.77442743e-08,Lo,letter,HANGUL SYLLABLE SIN
1221,U+C720,유,36,4.77442743e-08,Lo,letter,HANGUL SYLLABLE YU
1222,U+FF0C,，,36,4.77442743e-08,Po,punct_or_symbol,FULLWIDTH COMMA
1223,U+1F499,💙,36,4.77442743e-08,So,punct_or_symbol,BLUE HEART
1224,U+0295,ʕ,35,4.64180445e-08,Ll,letter,LATIN LETTER PHARYNGEAL VOICED FRICATIVE
1225,U+0429,Щ,35,4.64180445e-08,Lu,letter,CYRILLIC CAPITAL LETTER SHCHA
1226,U+091A,च,35,4.64180445e-08,Lo,letter,DEVANAGARI LETTER CA
1227,U+0E2B,ห,35,4.64180445e-08,Lo,letter,THAI CHARACTER HO HIP
1228,U+10F0,ჰ,35,4.64180445e-08,Ll,letter,GEORGIAN LETTER HAE
1229,U+2217,∗,35,4.64180445e-08,Sm,punct_or_symbol,ASTERISK OPERATOR
1230,U+3055,さ,35,4.64180445e-08,Lo,letter,HIRAGANA LETTER SA
